"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","INFRAINVEST","INLAND","PC_GDP","A","2016",0.40101385431468,
"ISL","INFRAINVEST","INLAND","PC_GDP","A","2017",0.4192551918033,
"ISL","INFRAINVEST","INLAND","PC_GDP","A","2018",0.45537288290475,
"IRL","INFRAINVEST","RAIL","EUR","A","1995",29000000,
"IRL","INFRAINVEST","RAIL","EUR","A","1996",2000000,
"IRL","INFRAINVEST","RAIL","EUR","A","1997",9000000,
"IRL","INFRAINVEST","RAIL","EUR","A","1998",4000000,
"IRL","INFRAINVEST","RAIL","EUR","A","1999",5000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2000",85000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2001",141000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2002",237000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2003",247000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2004",184000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2005",184000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2006",172000000,
"IRL","INFRAINVEST","RAIL","EUR","A","2007",244000000,
"IRL","INFRAINVEST","ROAD","EUR","A","1995",283000000,
"IRL","INFRAINVEST","ROAD","EUR","A","1996",281000000,
"IRL","INFRAINVEST","ROAD","EUR","A","1997",473000000,
"IRL","INFRAINVEST","ROAD","EUR","A","1998",547000000,
"IRL","INFRAINVEST","ROAD","EUR","A","1999",742000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2000",893000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2001",1228000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2002",1430000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2003",1516000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2004",1562000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2005",1662000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2006",2019000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2007",2191000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2008",2069000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2009",1769000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2010",1414000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2011",1017000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2012",886000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2013",594000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2014",638000000,
"IRL","INFRAINVEST","ROAD","EUR","A","2015",612000000,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","1995",0.5690905213897,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","1996",0.46995237361494,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","1997",0.69477301017651,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","1998",0.68595331944246,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","1999",0.80641343215067,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2000",0.90237717426419,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2001",1.1225116394228,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2002",1.2261000841359,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2003",1.2112157168363,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2004",1.1182024824135,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2005",1.0846892662102,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2006",1.1843644518723,
"IRL","INFRAINVEST","INLAND","PC_GDP","A","2007",1.234774185245,
"ITA","INFRAINVEST","RAIL","EUR","A","1995",1950000000,
"ITA","INFRAINVEST","RAIL","EUR","A","1996",2013000000,
"ITA","INFRAINVEST","RAIL","EUR","A","1997",2078000000,
"ITA","INFRAINVEST","RAIL","EUR","A","1998",2170000000,
"ITA","INFRAINVEST","RAIL","EUR","A","1999",3681000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2000",4549000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2001",4856000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2002",5525000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2003",7403000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2004",8809000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2005",10175000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2006",8970000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2007",7702000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2008",7109000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2009",5687000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2010",4773000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2011",4466000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2012",4238000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2013",4103000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2014",4742000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2015",2861000000,
"ITA","INFRAINVEST","RAIL","EUR","A","2016",3524000000,"P"
"ITA","INFRAINVEST","ROAD","EUR","A","1995",4980000000,
"ITA","INFRAINVEST","ROAD","EUR","A","1996",5052000000,
"ITA","INFRAINVEST","ROAD","EUR","A","1997",5144000000,
"ITA","INFRAINVEST","ROAD","EUR","A","1998",6258000000,
"ITA","INFRAINVEST","ROAD","EUR","A","1999",6365000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2000",6930000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2001",4582000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2002",5071000000,"B"
"ITA","INFRAINVEST","ROAD","EUR","A","2003",6874000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2004",7572000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2005",9169000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2006",14280000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2007",13664000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2008",13051000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2009",5641000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2010",3389000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2011",4129000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2012",3107000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2013",2841000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2014",3860000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2015",5151000000,
"ITA","INFRAINVEST","ROAD","EUR","A","2016",3511000000,"P"
"ITA","INFRAINVEST","ROAD","EUR","A","2017",3409000000,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","1995",0.70225628671161,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","1996",0.67637294672669,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","1997",0.66196289437531,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","1998",0.74197258108377,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","1999",0.85580600595924,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2000",0.92701412929338,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2001",0.72569074041926,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2002",0.78592335144023,"B"
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2003",1.0261755058388,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2004",1.1314318686184,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2005",1.2986436514991,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2006",1.501011021669,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2007",1.3248992252978,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2008",1.2330712217395,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2009",0.71992122521146,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2010",0.50916060864429,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2011",0.52348564899666,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2012",0.45537971385261,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2013",0.43900135129328,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2014",0.55056956913507,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2015",0.51475363290654,
"ITA","INFRAINVEST","INLAND","PC_GDP","A","2016",0.41768222278886,"P"
"JPN","INFRAINVEST","RAIL","EUR","A","1995",8456340090.1535,
"JPN","INFRAINVEST","RAIL","EUR","A","1996",7522380693.9342,
"JPN","INFRAINVEST","RAIL","EUR","A","1997",6198278849.0353,
"JPN","INFRAINVEST","RAIL","EUR","A","1998",6186887286.5047,
"JPN","INFRAINVEST","RAIL","EUR","A","1999",8308133793.1715,
"JPN","INFRAINVEST","RAIL","EUR","A","2000",10145572962.221,
"JPN","INFRAINVEST","RAIL","EUR","A","2001",9586956887.2693,
"JPN","INFRAINVEST","RAIL","EUR","A","2002",9085073598.9547,
"JPN","INFRAINVEST","RAIL","EUR","A","2003",7522860700.8994,
"JPN","INFRAINVEST","RAIL","EUR","A","2004",6214676345.7709,
"JPN","INFRAINVEST","RAIL","EUR","A","2005",6050438949.9285,
"JPN","INFRAINVEST","RAIL","EUR","A","2006",6738741815.8659,
"JPN","INFRAINVEST","RAIL","EUR","A","2007",6882796271.1286,
"JPN","INFRAINVEST","RAIL","EUR","A","2008",7369257129.5147,
"JPN","INFRAINVEST","RAIL","EUR","A","2009",9601945140.8457,
"JPN","INFRAINVEST","RAIL","EUR","A","2010",11305885028.835,
"JPN","INFRAINVEST","RAIL","EUR","A","2011",10208813811.71,
"JPN","INFRAINVEST","RAIL","EUR","A","2012",11803122282.229,
"JPN","INFRAINVEST","RAIL","EUR","A","2013",9192030123.1835,
"JPN","INFRAINVEST","RAIL","EUR","A","2014",8644266432.5826,
"JPN","INFRAINVEST","RAIL","EUR","A","2015",8880164753.4196,
"JPN","INFRAINVEST","RAIL","EUR","A","2016",9174734997.4464,
"JPN","INFRAINVEST","ROAD","EUR","A","1995",71565750817.438,
"JPN","INFRAINVEST","ROAD","EUR","A","1996",62594079548.187,
"JPN","INFRAINVEST","ROAD","EUR","A","1997",60879066029.72,
"JPN","INFRAINVEST","ROAD","EUR","A","1998",60361391126.729,
"JPN","INFRAINVEST","ROAD","EUR","A","1999",69794503670.579,
"JPN","INFRAINVEST","ROAD","EUR","A","2000",79312039934.49,
"JPN","INFRAINVEST","ROAD","EUR","A","2001",67569403218.825,
"JPN","INFRAINVEST","ROAD","EUR","A","2002",59914977216.868,
"JPN","INFRAINVEST","ROAD","EUR","A","2003",49863540972.127,
"JPN","INFRAINVEST","ROAD","EUR","A","2004",43272246848.908,
"JPN","INFRAINVEST","ROAD","EUR","A","2005",40059037917.279,
"JPN","INFRAINVEST","ROAD","EUR","A","2006",36602006736.618,
"JPN","INFRAINVEST","ROAD","EUR","A","2007",31561476385.669,
"JPN","INFRAINVEST","ROAD","EUR","A","2008",31870349620.561,
"JPN","INFRAINVEST","ROAD","EUR","A","2009",37206998936.432,
"JPN","INFRAINVEST","ROAD","EUR","A","2010",35766258465.21,
"JPN","INFRAINVEST","ROAD","EUR","A","2011",35812517049.233,
"JPN","INFRAINVEST","ROAD","EUR","A","2012",37300772095.808,
"JPN","INFRAINVEST","ROAD","EUR","A","2013",33129221997.886,
"JPN","INFRAINVEST","ROAD","EUR","A","2014",29831860730.033,
"JPN","INFRAINVEST","ROAD","EUR","A","2015",28143419695.145,
"JPN","INFRAINVEST","ROAD","EUR","A","2016",33274763979.568,
"JPN","INFRAINVEST","ROAD","EUR","A","2017",31577903148.098,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","1995",1.9197649674163,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","1996",1.8413168408402,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","1997",1.721929822098,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","1998",1.8457134608466,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","1999",1.8240618044621,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2000",1.6867884550394,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2001",1.6055947839887,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2002",1.5802484640093,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2003",1.4583086518897,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2004",1.2769018825434,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2005",1.2050684483017,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2006",1.2007947924355,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2007",1.1655663977497,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2008",1.1387528741691,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2009",1.2430832623427,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2010",1.0937288587138,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2011",1.0392805578251,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2012",1.0174572670122,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2013",1.0896895636434,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2014",1.052487370494,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2015",0.9356715108302,
"JPN","INFRAINVEST","INLAND","PC_GDP","A","2016",0.95362973851303,
"KOR","INFRAINVEST","RAIL","EUR","A","2001",3106513343.7359,
"KOR","INFRAINVEST","RAIL","EUR","A","2002",3495160858.5767,
"KOR","INFRAINVEST","RAIL","EUR","A","2003",3445008867.8541,
"KOR","INFRAINVEST","RAIL","EUR","A","2004",2982149349.1469,
"KOR","INFRAINVEST","RAIL","EUR","A","2005",3846962516.7989,
"KOR","INFRAINVEST","RAIL","EUR","A","2006",3829491464.4858,
"KOR","INFRAINVEST","RAIL","EUR","A","2007",3458822323.6515,
"KOR","INFRAINVEST","RAIL","EUR","A","2008",4279335166.2377,"B"
"KOR","INFRAINVEST","RAIL","EUR","A","2009",4629191347.0212,
"KOR","INFRAINVEST","RAIL","EUR","A","2010",5258735628.1247,
"KOR","INFRAINVEST","RAIL","EUR","A","2011",4937808554.9542,
"KOR","INFRAINVEST","RAIL","EUR","A","2012",5964478145.7848,
"KOR","INFRAINVEST","RAIL","EUR","A","2013",5838435820.7485,
"KOR","INFRAINVEST","RAIL","EUR","A","2014",6175554276.5231,
"KOR","INFRAINVEST","RAIL","EUR","A","2015",8589265412.7468,
"KOR","INFRAINVEST","ROAD","EUR","A","2001",7161604809.778,
"KOR","INFRAINVEST","ROAD","EUR","A","2002",6867684494.0454,
"KOR","INFRAINVEST","ROAD","EUR","A","2003",6704756677.0708,
"KOR","INFRAINVEST","ROAD","EUR","A","2004",5667390860.6054,
"KOR","INFRAINVEST","ROAD","EUR","A","2005",6019344544.1964,
"KOR","INFRAINVEST","ROAD","EUR","A","2006",6121562346.0381,
"KOR","INFRAINVEST","ROAD","EUR","A","2007",5919302749.34,
"KOR","INFRAINVEST","ROAD","EUR","A","2008",10908002829.508,"B"
"KOR","INFRAINVEST","ROAD","EUR","A","2009",12188688692.515,
"KOR","INFRAINVEST","ROAD","EUR","A","2010",10791405948.178,
"KOR","INFRAINVEST","ROAD","EUR","A","2011",9243579917.0012,
"KOR","INFRAINVEST","ROAD","EUR","A","2012",10780678839.095,
"KOR","INFRAINVEST","ROAD","EUR","A","2013",11337184470.443,
"KOR","INFRAINVEST","ROAD","EUR","A","2014",10904580720.43,
"KOR","INFRAINVEST","ROAD","EUR","A","2015",13174242665.042,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2001",1.6790866130907,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2002",1.5570354204628,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2003",1.6317495954572,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2004",1.3548842894494,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2005",1.311591086219,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2006",1.1859270297429,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2007",1.0948367206584,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2008",2.1200665892101,"B"
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2009",2.4752206161052,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2010",1.8580416474305,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2011",1.5734958157179,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2012",1.6835655324644,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2013",1.6633100838542,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2014",1.5267523685818,
"KOR","INFRAINVEST","INLAND","PC_GDP","A","2015",1.6470989741743,
"LUX","INFRAINVEST","RAIL","EUR","A","1995",23231763.093116,
"LUX","INFRAINVEST","RAIL","EUR","A","1996",167914273.46126,
"LUX","INFRAINVEST","RAIL","EUR","A","1997",28696427.110627,
"LUX","INFRAINVEST","RAIL","EUR","A","1998",35507475.22924,
"LUX","INFRAINVEST","RAIL","EUR","A","1999",29761823.901398,
"LUX","INFRAINVEST","RAIL","EUR","A","2000",39218601,
"LUX","INFRAINVEST","RAIL","EUR","A","2001",72480850,
"LUX","INFRAINVEST","RAIL","EUR","A","2002",68805000,
"LUX","INFRAINVEST","RAIL","EUR","A","2003",88265000,
"LUX","INFRAINVEST","RAIL","EUR","A","2004",106899000,
"LUX","INFRAINVEST","RAIL","EUR","A","2005",126527000,
"LUX","INFRAINVEST","RAIL","EUR","A","2006",103884868,
"LUX","INFRAINVEST","RAIL","EUR","A","2007",138483654,
"LUX","INFRAINVEST","RAIL","EUR","A","2008",149743176,
"LUX","INFRAINVEST","RAIL","EUR","A","2009",172348101,
"LUX","INFRAINVEST","RAIL","EUR","A","2010",156537840,
"LUX","INFRAINVEST","RAIL","EUR","A","2011",150428284,
"LUX","INFRAINVEST","RAIL","EUR","A","2012",124933429,
"LUX","INFRAINVEST","RAIL","EUR","A","2013",145888748,
"LUX","INFRAINVEST","RAIL","EUR","A","2014",191503382,
"LUX","INFRAINVEST","RAIL","EUR","A","2015",277740939,
"LUX","INFRAINVEST","RAIL","EUR","A","2016",317180624,
"LUX","INFRAINVEST","RAIL","EUR","A","2017",289998924,
"LUX","INFRAINVEST","RAIL","EUR","A","2018",263917942,
"LUX","INFRAINVEST","ROAD","EUR","A","1995",113741290.80637,
"LUX","INFRAINVEST","ROAD","EUR","A","1996",107367648.35808,
"LUX","INFRAINVEST","ROAD","EUR","A","1997",101302475.36558,
"LUX","INFRAINVEST","ROAD","EUR","A","1998",112559210.68223,
"LUX","INFRAINVEST","ROAD","EUR","A","1999",145516901.79206,
"LUX","INFRAINVEST","ROAD","EUR","A","2000",166020801.16708,
"LUX","INFRAINVEST","ROAD","EUR","A","2001",185872400.74963,
"LUX","INFRAINVEST","ROAD","EUR","A","2002",212893775.36472,
"LUX","INFRAINVEST","ROAD","EUR","A","2003",188405582,
"LUX","INFRAINVEST","ROAD","EUR","A","2004",135202789.9244,
"LUX","INFRAINVEST","ROAD","EUR","A","2005",127657001.70394,
"LUX","INFRAINVEST","ROAD","EUR","A","2006",175887339.7,
"LUX","INFRAINVEST","ROAD","EUR","A","2007",157402016.94128,
"LUX","INFRAINVEST","ROAD","EUR","A","2008",137772604.58245,
"LUX","INFRAINVEST","ROAD","EUR","A","2009",148466156.51841,
"LUX","INFRAINVEST","ROAD","EUR","A","2010",182571021.30739,
"LUX","INFRAINVEST","ROAD","EUR","A","2011",221976449.30489,
"LUX","INFRAINVEST","ROAD","EUR","A","2012",213399365.04632,
"LUX","INFRAINVEST","ROAD","EUR","A","2013",219882991.84624,
"LUX","INFRAINVEST","ROAD","EUR","A","2014",215135796.47517,
"LUX","INFRAINVEST","ROAD","EUR","A","2015",226610520.7814,
"LUX","INFRAINVEST","ROAD","EUR","A","2016",214564133.09332,
"LUX","INFRAINVEST","ROAD","EUR","A","2017",207836518.44121,
"LUX","INFRAINVEST","ROAD","EUR","A","2018",180379732.04518,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","1995",0.86820195751179,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","1996",1.6471221816669,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","1997",0.76005446845001,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","1998",0.81788461551972,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","1999",0.84106402000681,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2000",0.89153773098092,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2001",1.0906783507803,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2002",1.1293495524404,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2003",1.0587659287019,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2004",0.87117506548615,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2005",0.84731862001429,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2006",0.82951435861661,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2007",0.79640737595631,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2008",0.7552499805394,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2009",0.86856268944533,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2010",0.84655978854048,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2011",0.86576341968585,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2012",0.76861822601334,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2013",0.78686502591904,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2014",0.81678477549817,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2015",0.96868075067883,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2016",0.96937669354188,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2017",0.87625166429084,
"LUX","INFRAINVEST","INLAND","PC_GDP","A","2018",0.74005516993313,
"MEX","INFRAINVEST","RAIL","EUR","A","1995",168495751.20208,
"MEX","INFRAINVEST","RAIL","EUR","A","1996",157465769.33639,
"MEX","INFRAINVEST","RAIL","EUR","A","1997",233898578.94634,
"MEX","INFRAINVEST","RAIL","EUR","A","1998",282250219.32134,
"MEX","INFRAINVEST","RAIL","EUR","A","1999",381299853.5569,
"MEX","INFRAINVEST","RAIL","EUR","A","2000",430111031.30366,
"MEX","INFRAINVEST","RAIL","EUR","A","2001",364666744.67579,
"MEX","INFRAINVEST","RAIL","EUR","A","2002",338232428.97366,
"MEX","INFRAINVEST","RAIL","EUR","A","2003",201333460.88281,
"MEX","INFRAINVEST","RAIL","EUR","A","2004",191909478.63094,
"MEX","INFRAINVEST","RAIL","EUR","A","2005",222531383.82847,
"MEX","INFRAINVEST","RAIL","EUR","A","2006",370599622.88016,
"MEX","INFRAINVEST","RAIL","EUR","A","2007",562760683.72983,
"MEX","INFRAINVEST","RAIL","EUR","A","2008",498957192.37359,
"MEX","INFRAINVEST","RAIL","EUR","A","2009",437575104.18709,
"MEX","INFRAINVEST","RAIL","EUR","A","2010",434765176.31323,
"MEX","INFRAINVEST","RAIL","EUR","A","2011",649906184.15807,
"MEX","INFRAINVEST","RAIL","EUR","A","2012",590730097.00547,
"MEX","INFRAINVEST","RAIL","EUR","A","2013",699289810.60378,
"MEX","INFRAINVEST","RAIL","EUR","A","2014",997829712.86164,
"MEX","INFRAINVEST","RAIL","EUR","A","2015",1150139165.7925,
"MEX","INFRAINVEST","RAIL","EUR","A","2016",1355875508.1784,
"MEX","INFRAINVEST","RAIL","EUR","A","2017",1652722896.2421,
"MEX","INFRAINVEST","ROAD","EUR","A","1995",658968531.92893,
"MEX","INFRAINVEST","ROAD","EUR","A","1996",666249176.77746,
"MEX","INFRAINVEST","ROAD","EUR","A","1997",1241033098.4876,
"MEX","INFRAINVEST","ROAD","EUR","A","1998",813084196.29739,
"MEX","INFRAINVEST","ROAD","EUR","A","1999",1067030923.8697,
"MEX","INFRAINVEST","ROAD","EUR","A","2000",1282300070.3808,
"MEX","INFRAINVEST","ROAD","EUR","A","2001",1150654457.8806,
"MEX","INFRAINVEST","ROAD","EUR","A","2002",1447652377.9399,
"MEX","INFRAINVEST","ROAD","EUR","A","2003",1683193677.0464,
"MEX","INFRAINVEST","ROAD","EUR","A","2004",1998040826.0138,
"MEX","INFRAINVEST","ROAD","EUR","A","2005",2851635579.8297,
"MEX","INFRAINVEST","ROAD","EUR","A","2006",2542883566.2239,
"MEX","INFRAINVEST","ROAD","EUR","A","2007",2164279061.3855,
"MEX","INFRAINVEST","ROAD","EUR","A","2008",2550218821.5208,
"MEX","INFRAINVEST","ROAD","EUR","A","2009",3020626486.1041,
"MEX","INFRAINVEST","ROAD","EUR","A","2010",3937086682.532,
"MEX","INFRAINVEST","ROAD","EUR","A","2011",3915819348.657,
"MEX","INFRAINVEST","ROAD","EUR","A","2012",3985257091.4167,
"MEX","INFRAINVEST","ROAD","EUR","A","2013",4180020575.9169,
"MEX","INFRAINVEST","ROAD","EUR","A","2014",4883321834.3723,
"MEX","INFRAINVEST","ROAD","EUR","A","2015",4296270670.7403,
"MEX","INFRAINVEST","ROAD","EUR","A","2016",3383341764.5151,
"MEX","INFRAINVEST","ROAD","EUR","A","2017",2161424638.606,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","1995",0.30041638823261,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","1996",0.25442115682528,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","1997",0.33402950860389,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","1998",0.23267594079509,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","1999",0.25708959591883,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2000",0.22292660062913,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2001",0.17933687101712,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2002",0.21798791429104,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2003",0.29191200835764,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2004",0.34783327981725,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2005",0.4354128637589,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2006",0.37492453303346,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2007",0.35463084328197,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2008",0.4016239387125,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2009",0.53379319174468,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2010",0.54738093249935,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2011",0.53780361208838,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2012",0.48969403077192,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2013",0.508242607298,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2014",0.59358555919357,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2015",0.5161448413683,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2016",0.48620791986762,
"MEX","INFRAINVEST","INLAND","PC_GDP","A","2017",0.3713745603187,
"NLD","INFRAINVEST","RAIL","EUR","A","1997",487000000,
"NLD","INFRAINVEST","RAIL","EUR","A","1998",503000000,
"NLD","INFRAINVEST","RAIL","EUR","A","1999",488000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2000",710000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2001",816000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2002",1348000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2003",1298000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2004",1051000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2005",1100000000,
